date,location,item,opening_stock,received,issued,closing_stock,lead_time_days,criticality,supplier
2025-01-31,Hospital A,Amoxicillin,57,12,66,3,6,High,Supplier Y
2025-01-31,Hospital A,Rice,55,37,14,78,5,Medium,Supplier Y
2025-01-31,Hospital A,Flour,177,24,77,124,4,Medium,Supplier Y
2025-01-31,Hospital B,Paracetamol,187,20,19,188,6,High,Supplier X
2025-01-31,Hospital B,Amoxicillin,96,28,45,79,4,High,Supplier X
2025-01-31,Hospital B,Rice,68,32,17,83,6,Medium,Supplier X
2025-01-31,Hospital B,Flour,159,46,93,112,2,Medium,Supplier X
2025-01-31,Warehouse C,Paracetamol,199,13,28,184,4,High,Supplier X
2025-01-31,Warehouse C,Amoxicillin,98,26,5,119,6,High,Supplier X
2025-01-31,Warehouse C,Rice,151,13,8,156,2,Medium,Supplier X
2025-01-31,Warehouse C,Flour,155,12,63,104,4,Medium,Supplier Y
2025-02-01,Hospital A,Paracetamol,87,13,33,67,2,High,Supplier X
2025-02-01,Hospital A,Amoxicillin,198,20,162,56,4,High,Supplier X
2025-02-01,Hospital A,Rice,169,9,98,80,6,Medium,Supplier X
2025-02-01,Hospital A,Flour,176,19,5,190,3,Medium,Supplier Y
2025-02-01,Hospital B,Paracetamol,71,36,49,58,3,High,Supplier X
2025-02-01,Hospital B,Amoxicillin,140,33,87,86,4,High,Supplier X
2025-02-01,Hospital B,Rice,112,38,33,117,3,Medium,Supplier X
2025-02-01,Hospital B,Flour,105,26,80,51,2,Medium,Supplier X
2025-02-01,Warehouse C,Paracetamol,186,17,74,129,5,High,Supplier Y
2025-02-01,Warehouse C,Amoxicillin,76,47,18,105,2,High,Supplier Y
2025-02-01,Warehouse C,Rice,174,38,115,97,3,Medium,Supplier Y
2025-02-01,Warehouse C,Flour,98,27,82,43,6,Medium,Supplier X
2025-02-02,Hospital A,Paracetamol,182,46,148,80,2,High,Supplier X
2025-02-02,Hospital A,Amoxicillin,105,20,110,15,2,High,Supplier X
2025-02-02,Hospital A,Rice,144,3,49,98,3,Medium,Supplier X
2025-02-02,Hospital A,Flour,145,44,138,51,6,Medium,Supplier X
2025-02-02,Hospital B,Paracetamol,83,29,75,37,2,High,Supplier X
2025-02-02,Hospital B,Amoxicillin,104,16,17,103,2,High,Supplier Y
2025-02-02,Hospital B,Rice,50,46,31,65,6,Medium,Supplier X
2025-02-02,Hospital B,Flour,139,18,14,143,5,Medium,Supplier Y
2025-02-02,Warehouse C,Paracetamol,131,17,16,132,2,High,Supplier Y
2025-02-02,Warehouse C,Amoxicillin,177,14,22,169,3,High,Supplier Y
2025-02-02,Warehouse C,Rice,116,48,105,59,3,Medium,Supplier X
2025-02-02,Warehouse C,Flour,167,38,158,47,3,Medium,Supplier Y
2025-02-03,Hospital A,Paracetamol,103,7,89,21,3,High,Supplier X
2025-02-03,Hospital A,Amoxicillin,86,17,5,98,4,High,Supplier Y
2025-02-03,Hospital A,Rice,100,19,95,24,3,Medium,Supplier Y
2025-02-03,Hospital A,Flour,150,14,25,139,5,Medium,Supplier Y
2025-02-03,Hospital B,Paracetamol,124,16,34,106,6,High,Supplier X
2025-02-03,Hospital B,Amoxicillin,192,34,63,163,3,High,Supplier Y
2025-02-03,Hospital B,Rice,173,42,166,49,3,Medium,Supplier Y
2025-02-03,Hospital B,Flour,149,12,151,10,2,Medium,Supplier Y
2025-02-03,Warehouse C,Paracetamol,73,40,50,63,6,High,Supplier Y
2025-02-03,Warehouse C,Amoxicillin,68,5,57,16,5,High,Supplier Y
2025-02-03,Warehouse C,Rice,95,27,77,45,6,Medium,Supplier Y
2025-02-03,Warehouse C,Flour,189,40,188,41,2,Medium,Supplier Y
2025-02-04,Hospital A,Paracetamol,126,25,69,82,4,High,Supplier Y
2025-02-04,Hospital A,Amoxicillin,81,36,98,19,4,High,Supplier Y
2025-02-04,Hospital A,Rice,156,35,28,163,2,Medium,Supplier X
2025-02-04,Hospital A,Flour,194,39,28,205,2,Medium,Supplier Y
2025-02-04,Hospital B,Paracetamol,146,19,103,62,6,High,Supplier X
2025-02-04,Hospital B,Amoxicillin,113,31,55,89,6,High,Supplier Y
2025-02-04,Hospital B,Rice,111,49,82,78,4,Medium,Supplier Y
2025-02-04,Hospital B,Flour,193,22,21,194,4,Medium,Supplier Y
2025-02-04,Warehouse C,Paracetamol,61,5,60,6,2,High,Supplier Y
2025-02-04,Warehouse C,Amoxicillin,186,47,97,136,5,High,Supplier X
2025-02-04,Warehouse C,Rice,80,44,121,3,3,Medium,Supplier Y
2025-02-04,Warehouse C,Flour,141,27,24,144,4,Medium,Supplier Y
2025-02-05,Hospital A,Paracetamol,184,33,167,50,5,High,Supplier Y
2025-02-05,Hospital A,Amoxicillin,152,36,11,177,4,High,Supplier X
2025-02-05,Hospital A,Rice,62,39,64,37,5,Medium,Supplier X
2025-02-05,Hospital A,Flour,163,16,87,92,5,Medium,Supplier Y
2025-02-05,Hospital B,Paracetamol,180,22,151,51,5,High,Supplier Y
2025-02-05,Hospital B,Amoxicillin,164,6,99,71,6,High,Supplier X
2025-02-05,Hospital B,Rice,59,15,54,20,3,Medium,Supplier X
2025-02-05,Hospital B,Flour,64,30,16,78,6,Medium,Supplier X
2025-02-05,Warehouse C,Paracetamol,189,31,51,169,6,High,Supplier X
2025-02-05,Warehouse C,Amoxicillin,166,1,79,88,6,High,Supplier X
2025-02-05,Warehouse C,Rice,96,4,24,76,4,Medium,Supplier Y
2025-02-05,Warehouse C,Flour,61,36,21,76,4,Medium,Supplier Y
2025-02-06,Hospital A,Paracetamol,168,25,176,17,4,High,Supplier Y
2025-02-06,Hospital A,Amoxicillin,133,19,133,19,3,High,Supplier Y
2025-02-06,Hospital A,Rice,78,35,53,60,4,Medium,Supplier Y
2025-02-06,Hospital A,Flour,71,6,68,9,2,Medium,Supplier X
2025-02-06,Hospital B,Paracetamol,151,28,148,31,2,High,Supplier Y
2025-02-06,Hospital B,Amoxicillin,88,42,0,130,2,High,Supplier Y
2025-02-06,Hospital B,Rice,185,42,150,77,5,Medium,Supplier X
2025-02-06,Hospital B,Flour,196,48,206,38,6,Medium,Supplier Y
2025-02-06,Warehouse C,Paracetamol,147,17,133,31,2,High,Supplier X
2025-02-06,Warehouse C,Amoxicillin,112,47,146,13,4,High,Supplier X
2025-02-06,Warehouse C,Rice,81,46,94,33,5,Medium,Supplier Y
2025-02-06,Warehouse C,Flour,199,29,189,39,2,Medium,Supplier X
2025-02-07,Hospital A,Paracetamol,52,24,49,27,3,High,Supplier X
2025-02-07,Hospital A,Amoxicillin,101,49,16,134,4,High,Supplier Y
2025-02-07,Hospital A,Rice,199,1,162,38,6,Medium,Supplier X
2025-02-07,Hospital A,Flour,113,0,89,24,3,Medium,Supplier X
2025-02-07,Hospital B,Paracetamol,177,31,119,89,2,High,Supplier Y
2025-02-07,Hospital B,Amoxicillin,137,28,107,58,4,High,Supplier Y
2025-02-07,Hospital B,Rice,52,12,38,26,5,Medium,Supplier Y
2025-02-07,Hospital B,Flour,128,27,58,97,5,Medium,Supplier X
2025-02-07,Warehouse C,Paracetamol,120,33,145,8,6,High,Supplier X
2025-02-07,Warehouse C,Amoxicillin,61,17,11,67,5,High,Supplier Y
2025-02-07,Warehouse C,Rice,67,9,30,46,2,Medium,Supplier X
2025-02-07,Warehouse C,Flour,135,45,76,104,3,Medium,Supplier Y
2025-02-08,Hospital A,Paracetamol,188,18,147,59,6,High,Supplier X
2025-02-08,Hospital A,Amoxicillin,122,31,57,96,5,High,Supplier Y
2025-02-08,Hospital A,Rice,87,38,82,43,4,Medium,Supplier X
2025-02-08,Hospital A,Flour,132,40,56,116,6,Medium,Supplier X
2025-02-08,Hospital B,Paracetamol,132,42,78,96,4,High,Supplier Y
2025-02-08,Hospital B,Amoxicillin,182,15,136,61,4,High,Supplier Y
2025-02-08,Hospital B,Rice,153,8,8,153,5,Medium,Supplier X
2025-02-08,Hospital B,Flour,149,15,4,160,4,Medium,Supplier X
2025-02-08,Warehouse C,Paracetamol,130,39,63,106,2,High,Supplier X
2025-02-08,Warehouse C,Amoxicillin,151,40,0,191,5,High,Supplier X
2025-02-08,Warehouse C,Rice,52,20,53,19,5,Medium,Supplier Y
2025-02-08,Warehouse C,Flour,61,7,40,28,2,Medium,Supplier X
2025-02-09,Hospital A,Paracetamol,190,15,69,136,2,High,Supplier X
2025-02-09,Hospital A,Amoxicillin,167,31,59,139,5,High,Supplier X
2025-02-09,Hospital A,Rice,190,9,55,144,4,Medium,Supplier Y
2025-02-09,Hospital A,Flour,172,49,134,87,4,Medium,Supplier X
2025-02-09,Hospital B,Paracetamol,132,42,152,22,6,High,Supplier X
2025-02-09,Hospital B,Amoxicillin,92,0,62,30,2,High,Supplier Y
2025-02-09,Hospital B,Rice,84,12,69,27,6,Medium,Supplier X
2025-02-09,Hospital B,Flour,69,42,66,45,6,Medium,Supplier X
2025-02-09,Warehouse C,Paracetamol,111,1,34,78,2,High,Supplier Y
2025-02-09,Warehouse C,Amoxicillin,65,0,48,17,6,High,Supplier Y
2025-02-09,Warehouse C,Rice,181,0,57,124,6,Medium,Supplier X
2025-02-09,Warehouse C,Flour,144,20,59,105,5,Medium,Supplier X
2025-02-10,Hospital A,Paracetamol,70,32,78,24,4,High,Supplier X
2025-02-10,Hospital A,Amoxicillin,65,42,44,63,2,High,Supplier X
2025-02-10,Hospital A,Rice,110,48,41,117,5,Medium,Supplier Y
2025-02-10,Hospital A,Flour,110,2,75,37,3,Medium,Supplier Y
2025-02-10,Hospital B,Paracetamol,135,19,96,58,5,High,Supplier Y
2025-02-10,Hospital B,Amoxicillin,109,45,66,88,6,High,Supplier Y
2025-02-10,Hospital B,Rice,172,42,190,24,2,Medium,Supplier Y
2025-02-10,Hospital B,Flour,167,43,14,196,5,Medium,Supplier X
2025-02-10,Warehouse C,Paracetamol,58,24,76,6,5,High,Supplier X
2025-02-10,Warehouse C,Amoxicillin,193,25,34,184,5,High,Supplier Y
2025-02-10,Warehouse C,Rice,50,1,19,32,5,Medium,Supplier X
2025-02-10,Warehouse C,Flour,104,6,74,36,4,Medium,Supplier Y
2025-02-11,Hospital A,Paracetamol,99,30,10,119,2,High,Supplier X
2025-02-11,Hospital A,Amoxicillin,129,31,155,5,2,High,Supplier X
2025-02-11,Hospital A,Rice,112,20,61,71,5,Medium,Supplier X
2025-02-11,Hospital A,Flour,86,26,95,17,4,Medium,Supplier Y
2025-02-11,Hospital B,Paracetamol,140,18,128,30,3,High,Supplier X
2025-02-11,Hospital B,Amoxicillin,84,30,14,100,2,High,Supplier Y
2025-02-11,Hospital B,Rice,81,33,8,106,3,Medium,Supplier Y
2025-02-11,Hospital B,Flour,143,12,59,96,2,Medium,Supplier X
2025-02-11,Warehouse C,Paracetamol,77,47,109,15,3,High,Supplier Y
2025-02-11,Warehouse C,Amoxicillin,172,8,66,114,4,High,Supplier Y
2025-02-11,Warehouse C,Rice,196,15,178,33,6,Medium,Supplier Y
2025-02-11,Warehouse C,Flour,103,9,42,70,6,Medium,Supplier Y
2025-02-12,Hospital A,Paracetamol,152,8,77,83,5,High,Supplier X
2025-02-12,Hospital A,Amoxicillin,138,38,43,133,6,High,Supplier X
2025-02-12,Hospital A,Rice,83,27,106,4,5,Medium,Supplier Y
2025-02-12,Hospital A,Flour,181,13,125,69,2,Medium,Supplier Y
2025-02-12,Hospital B,Paracetamol,147,9,98,58,2,High,Supplier X
2025-02-12,Hospital B,Amoxicillin,67,31,42,56,3,High,Supplier Y
2025-02-12,Hospital B,Rice,152,48,194,6,3,Medium,Supplier Y
2025-02-12,Hospital B,Flour,162,11,167,6,6,Medium,Supplier Y
2025-02-12,Warehouse C,Paracetamol,87,42,27,102,6,High,Supplier X
2025-02-12,Warehouse C,Amoxicillin,184,39,95,128,6,High,Supplier Y
2025-02-12,Warehouse C,Rice,90,25,57,58,3,Medium,Supplier X
2025-02-12,Warehouse C,Flour,146,26,119,53,4,Medium,Supplier X
2025-02-13,Hospital A,Paracetamol,175,42,125,92,5,High,Supplier X
2025-02-13,Hospital A,Amoxicillin,187,12,145,54,2,High,Supplier X
2025-02-13,Hospital A,Rice,155,6,159,2,6,Medium,Supplier X
2025-02-13,Hospital A,Flour,117,9,88,38,3,Medium,Supplier Y
2025-02-13,Hospital B,Paracetamol,160,27,71,116,3,High,Supplier Y
2025-02-13,Hospital B,Amoxicillin,81,32,42,71,6,High,Supplier X
2025-02-13,Hospital B,Rice,72,12,7,77,4,Medium,Supplier X
2025-02-13,Hospital B,Flour,98,28,11,115,5,Medium,Supplier X
2025-02-13,Warehouse C,Paracetamol,150,14,133,31,6,High,Supplier X
2025-02-13,Warehouse C,Amoxicillin,180,39,123,96,6,High,Supplier Y
2025-02-13,Warehouse C,Rice,147,11,59,99,6,Medium,Supplier X
2025-02-13,Warehouse C,Flour,69,38,48,59,5,Medium,Supplier X
2025-02-14,Hospital A,Paracetamol,102,3,0,105,2,High,Supplier X
2025-02-14,Hospital A,Amoxicillin,124,43,21,146,6,High,Supplier Y
2025-02-14,Hospital A,Rice,57,30,86,1,3,Medium,Supplier Y
2025-02-14,Hospital A,Flour,136,9,83,62,5,Medium,Supplier X
2025-02-14,Hospital B,Paracetamol,118,16,113,21,2,High,Supplier X
2025-02-14,Hospital B,Amoxicillin,118,49,138,29,5,High,Supplier Y
2025-02-14,Hospital B,Rice,120,21,130,11,2,Medium,Supplier X
2025-02-14,Hospital B,Flour,75,49,89,35,4,Medium,Supplier X
2025-02-14,Warehouse C,Paracetamol,119,46,9,156,5,High,Supplier Y
2025-02-14,Warehouse C,Amoxicillin,106,3,10,99,2,High,Supplier X
2025-02-14,Warehouse C,Rice,196,45,216,25,6,Medium,Supplier Y
2025-02-14,Warehouse C,Flour,162,48,0,210,3,Medium,Supplier X
2025-02-15,Hospital A,Paracetamol,89,12,88,13,4,High,Supplier Y
2025-02-15,Hospital A,Amoxicillin,182,1,40,143,5,High,Supplier X
2025-02-15,Hospital A,Rice,126,21,93,54,5,Medium,Supplier X
2025-02-15,Hospital A,Flour,105,4,106,3,5,Medium,Supplier X
2025-02-15,Hospital B,Paracetamol,119,21,45,95,6,High,Supplier X
2025-02-15,Hospital B,Amoxicillin,88,30,92,26,5,High,Supplier X
2025-02-15,Hospital B,Rice,132,35,99,68,6,Medium,Supplier Y
2025-02-15,Hospital B,Flour,58,17,2,73,2,Medium,Supplier Y
2025-02-15,Warehouse C,Paracetamol,71,35,46,60,6,High,Supplier X
2025-02-15,Warehouse C,Amoxicillin,77,48,98,27,4,High,Supplier X
2025-02-15,Warehouse C,Rice,159,33,76,116,5,Medium,Supplier Y
2025-02-15,Warehouse C,Flour,188,20,34,174,2,Medium,Supplier Y
2025-02-16,Hospital A,Paracetamol,122,34,47,109,5,High,Supplier X
2025-02-16,Hospital A,Amoxicillin,170,19,2,187,4,High,Supplier Y
2025-02-16,Hospital A,Rice,187,46,203,30,4,Medium,Supplier X
2025-02-16,Hospital A,Flour,166,44,129,81,5,Medium,Supplier Y
2025-02-16,Hospital B,Paracetamol,59,43,97,5,3,High,Supplier X
2025-02-16,Hospital B,Amoxicillin,53,7,12,48,4,High,Supplier X
2025-02-16,Hospital B,Rice,137,30,165,2,6,Medium,Supplier X
2025-02-16,Hospital B,Flour,63,8,70,1,2,Medium,Supplier X
2025-02-16,Warehouse C,Paracetamol,54,14,4,64,6,High,Supplier Y
2025-02-16,Warehouse C,Amoxicillin,63,33,76,20,2,High,Supplier X
2025-02-16,Warehouse C,Rice,196,13,87,122,2,Medium,Supplier X
2025-02-16,Warehouse C,Flour,186,45,126,105,3,Medium,Supplier X
2025-02-17,Hospital A,Paracetamol,136,26,25,137,3,High,Supplier Y
2025-02-17,Hospital A,Amoxicillin,161,5,59,107,2,High,Supplier Y
2025-02-17,Hospital A,Rice,55,13,59,9,2,Medium,Supplier Y
2025-02-17,Hospital A,Flour,92,45,47,90,2,Medium,Supplier Y
2025-02-17,Hospital B,Paracetamol,185,4,79,110,6,High,Supplier Y
2025-02-17,Hospital B,Amoxicillin,155,22,110,67,2,High,Supplier Y
2025-02-17,Hospital B,Rice,195,13,182,26,6,Medium,Supplier Y
2025-02-17,Hospital B,Flour,146,2,131,17,5,Medium,Supplier X
2025-02-17,Warehouse C,Paracetamol,187,17,143,61,2,High,Supplier Y
2025-02-17,Warehouse C,Amoxicillin,173,16,148,41,6,High,Supplier X
2025-02-17,Warehouse C,Rice,174,29,56,147,6,Medium,Supplier X
2025-02-17,Warehouse C,Flour,96,40,58,78,4,Medium,Supplier X
2025-02-18,Hospital A,Paracetamol,79,32,25,86,2,High,Supplier Y
2025-02-18,Hospital A,Amoxicillin,163,40,160,43,4,High,Supplier Y
2025-02-18,Hospital A,Rice,66,42,104,4,4,Medium,Supplier X
2025-02-18,Hospital A,Flour,132,35,86,81,3,Medium,Supplier X
2025-02-18,Hospital B,Paracetamol,81,29,53,57,3,High,Supplier X
2025-02-18,Hospital B,Amoxicillin,68,43,10,101,2,High,Supplier X
2025-02-18,Hospital B,Rice,111,0,90,21,5,Medium,Supplier Y
2025-02-18,Hospital B,Flour,76,24,13,87,5,Medium,Supplier Y
2025-02-18,Warehouse C,Paracetamol,179,1,152,28,3,High,Supplier X
2025-02-18,Warehouse C,Amoxicillin,105,3,23,85,5,High,Supplier X
2025-02-18,Warehouse C,Rice,138,32,138,32,6,Medium,Supplier Y
2025-02-18,Warehouse C,Flour,157,8,15,150,4,Medium,Supplier X
2025-02-19,Hospital A,Paracetamol,189,3,141,51,2,High,Supplier X
2025-02-19,Hospital A,Amoxicillin,125,37,13,149,3,High,Supplier Y
2025-02-19,Hospital A,Rice,182,11,82,111,2,Medium,Supplier X
2025-02-19,Hospital A,Flour,170,38,47,161,3,Medium,Supplier X
2025-02-19,Hospital B,Paracetamol,118,41,120,39,2,High,Supplier X
2025-02-19,Hospital B,Amoxicillin,154,39,187,6,6,High,Supplier X
2025-02-19,Hospital B,Rice,74,16,1,89,6,Medium,Supplier Y
2025-02-19,Hospital B,Flour,174,16,47,143,2,Medium,Supplier Y
2025-02-19,Warehouse C,Paracetamol,195,39,77,157,4,High,Supplier Y
2025-02-19,Warehouse C,Amoxicillin,52,39,36,55,5,High,Supplier X
2025-02-19,Warehouse C,Rice,158,5,155,8,6,Medium,Supplier X
2025-02-19,Warehouse C,Flour,79,3,44,38,2,Medium,Supplier Y
2025-02-20,Hospital A,Paracetamol,180,22,64,138,2,High,Supplier X
2025-02-20,Hospital A,Amoxicillin,86,5,71,20,2,High,Supplier X
2025-02-20,Hospital A,Rice,104,24,62,66,6,Medium,Supplier Y
2025-02-20,Hospital A,Flour,138,43,1,180,5,Medium,Supplier X
2025-02-20,Hospital B,Paracetamol,145,49,47,147,2,High,Supplier Y
2025-02-20,Hospital B,Amoxicillin,191,4,107,88,4,High,Supplier X
2025-02-20,Hospital B,Rice,93,28,43,78,2,Medium,Supplier Y
2025-02-20,Hospital B,Flour,194,28,1,221,6,Medium,Supplier X
2025-02-20,Warehouse C,Paracetamol,181,19,130,70,2,High,Supplier Y
2025-02-20,Warehouse C,Amoxicillin,77,33,73,37,3,High,Supplier Y
2025-02-20,Warehouse C,Rice,73,9,10,72,3,Medium,Supplier Y
2025-02-20,Warehouse C,Flour,182,35,75,142,3,Medium,Supplier Y
2025-02-21,Hospital A,Paracetamol,141,38,159,20,3,High,Supplier Y
2025-02-21,Hospital A,Amoxicillin,184,17,179,22,2,High,Supplier X
2025-02-21,Hospital A,Rice,198,20,65,153,3,Medium,Supplier Y
2025-02-21,Hospital A,Flour,145,15,94,66,3,Medium,Supplier Y
2025-02-21,Hospital B,Paracetamol,129,8,115,22,4,High,Supplier X
2025-02-21,Hospital B,Amoxicillin,111,37,95,53,4,High,Supplier Y
2025-02-21,Hospital B,Rice,150,48,167,31,6,Medium,Supplier X
2025-02-21,Hospital B,Flour,170,19,31,158,4,Medium,Supplier Y
2025-02-21,Warehouse C,Paracetamol,91,18,76,33,3,High,Supplier Y
2025-02-21,Warehouse C,Amoxicillin,143,24,79,88,3,High,Supplier Y
2025-02-21,Warehouse C,Rice,64,34,0,98,3,Medium,Supplier Y
2025-02-21,Warehouse C,Flour,197,9,175,31,3,Medium,Supplier Y
2025-02-22,Hospital A,Paracetamol,78,28,92,14,2,High,Supplier Y
2025-02-22,Hospital A,Amoxicillin,173,11,8,176,5,High,Supplier Y
2025-02-22,Hospital A,Rice,121,27,28,120,6,Medium,Supplier Y
2025-02-22,Hospital A,Flour,135,5,77,63,4,Medium,Supplier Y
2025-02-22,Hospital B,Paracetamol,191,0,129,62,4,High,Supplier X
2025-02-22,Hospital B,Amoxicillin,113,4,102,15,4,High,Supplier Y
2025-02-22,Hospital B,Rice,74,37,54,57,2,Medium,Supplier Y
2025-02-22,Hospital B,Flour,126,35,128,33,4,Medium,Supplier X
2025-02-22,Warehouse C,Paracetamol,134,22,102,54,3,High,Supplier Y
2025-02-22,Warehouse C,Amoxicillin,153,48,49,152,2,High,Supplier Y
2025-02-22,Warehouse C,Rice,105,23,65,63,2,Medium,Supplier Y
2025-02-22,Warehouse C,Flour,99,29,29,99,6,Medium,Supplier Y
2025-02-23,Hospital A,Paracetamol,190,45,23,212,2,High,Supplier Y
2025-02-23,Hospital A,Amoxicillin,183,8,143,48,6,High,Supplier Y
2025-02-23,Hospital A,Rice,124,14,107,31,4,Medium,Supplier X
2025-02-23,Hospital A,Flour,94,21,20,95,2,Medium,Supplier X
2025-02-23,Hospital B,Paracetamol,126,8,118,16,6,High,Supplier X
2025-02-23,Hospital B,Amoxicillin,107,1,99,9,5,High,Supplier Y
2025-02-23,Hospital B,Rice,52,1,14,39,2,Medium,Supplier X
2025-02-23,Hospital B,Flour,120,33,27,126,5,Medium,Supplier Y
2025-02-23,Warehouse C,Paracetamol,154,30,118,66,5,High,Supplier Y
2025-02-23,Warehouse C,Amoxicillin,83,14,95,2,3,High,Supplier Y
2025-02-23,Warehouse C,Rice,167,19,132,54,4,Medium,Supplier X
2025-02-23,Warehouse C,Flour,178,44,185,37,4,Medium,Supplier X
2025-02-24,Hospital A,Paracetamol,159,44,178,25,4,High,Supplier Y
2025-02-24,Hospital A,Amoxicillin,171,32,53,150,6,High,Supplier Y
2025-02-24,Hospital A,Rice,126,0,46,80,6,Medium,Supplier X
2025-02-24,Hospital A,Flour,157,5,104,58,4,Medium,Supplier X
2025-02-24,Hospital B,Paracetamol,65,41,35,71,4,High,Supplier Y
2025-02-24,Hospital B,Amoxicillin,116,47,75,88,6,High,Supplier Y
2025-02-24,Hospital B,Rice,166,31,148,49,5,Medium,Supplier X
2025-02-24,Hospital B,Flour,140,16,5,151,2,Medium,Supplier X
2025-02-24,Warehouse C,Paracetamol,149,13,123,39,5,High,Supplier X
2025-02-24,Warehouse C,Amoxicillin,119,29,21,127,3,High,Supplier Y
2025-02-24,Warehouse C,Rice,124,37,20,141,6,Medium,Supplier Y
2025-02-24,Warehouse C,Flour,190,39,177,52,5,Medium,Supplier X
2025-02-25,Hospital A,Paracetamol,59,19,66,12,3,High,Supplier Y
2025-02-25,Hospital A,Amoxicillin,148,49,131,66,4,High,Supplier Y
2025-02-25,Hospital A,Rice,69,22,61,30,3,Medium,Supplier X
2025-02-25,Hospital A,Flour,75,16,59,32,2,Medium,Supplier X
2025-02-25,Hospital B,Paracetamol,140,33,89,84,4,High,Supplier X
2025-02-25,Hospital B,Amoxicillin,144,11,127,28,2,High,Supplier X
2025-02-25,Hospital B,Rice,76,16,81,11,3,Medium,Supplier Y
2025-02-25,Hospital B,Flour,191,44,112,123,4,Medium,Supplier Y
2025-02-25,Warehouse C,Paracetamol,59,33,3,89,6,High,Supplier Y
2025-02-25,Warehouse C,Amoxicillin,92,1,76,17,4,High,Supplier Y
2025-02-25,Warehouse C,Rice,134,13,14,133,6,Medium,Supplier Y
2025-02-25,Warehouse C,Flour,75,0,69,6,3,Medium,Supplier Y
2025-02-26,Hospital A,Paracetamol,115,12,118,9,2,High,Supplier Y
2025-02-26,Hospital A,Amoxicillin,93,47,27,113,6,High,Supplier X
2025-02-26,Hospital A,Rice,159,42,132,69,5,Medium,Supplier Y
2025-02-26,Hospital A,Flour,160,41,115,86,5,Medium,Supplier X
2025-02-26,Hospital B,Paracetamol,177,43,152,68,4,High,Supplier Y
2025-02-26,Hospital B,Amoxicillin,163,13,48,128,6,High,Supplier X
2025-02-26,Hospital B,Rice,90,21,83,28,5,Medium,Supplier X
2025-02-26,Hospital B,Flour,198,28,88,138,5,Medium,Supplier X
2025-02-26,Warehouse C,Paracetamol,58,10,47,21,6,High,Supplier X
2025-02-26,Warehouse C,Amoxicillin,116,7,34,89,5,High,Supplier Y
2025-02-26,Warehouse C,Rice,87,13,71,29,4,Medium,Supplier Y
2025-02-26,Warehouse C,Flour,158,47,60,145,6,Medium,Supplier Y
2025-02-27,Hospital A,Paracetamol,99,2,45,56,2,High,Supplier Y
2025-02-27,Hospital A,Amoxicillin,110,34,58,86,4,High,Supplier Y
2025-02-27,Hospital A,Rice,197,12,64,145,2,Medium,Supplier X
2025-02-27,Hospital A,Flour,142,33,39,136,6,Medium,Supplier X
2025-02-27,Hospital B,Paracetamol,134,44,66,112,3,High,Supplier X
2025-02-27,Hospital B,Amoxicillin,136,49,146,39,5,High,Supplier Y
2025-02-27,Hospital B,Rice,80,10,46,44,5,Medium,Supplier Y
2025-02-27,Hospital B,Flour,120,7,66,61,2,Medium,Supplier Y
2025-02-27,Warehouse C,Paracetamol,171,21,40,152,4,High,Supplier X
2025-02-27,Warehouse C,Amoxicillin,86,18,85,19,6,High,Supplier X
2025-02-27,Warehouse C,Rice,152,27,61,118,4,Medium,Supplier X
2025-02-27,Warehouse C,Flour,192,9,36,165,4,Medium,Supplier X
2025-02-28,Hospital A,Paracetamol,69,34,24,79,3,High,Supplier X
2025-02-28,Hospital A,Amoxicillin,121,47,42,126,2,High,Supplier X
2025-02-28,Hospital A,Rice,156,34,66,124,6,Medium,Supplier Y
2025-02-28,Hospital A,Flour,173,45,120,98,5,Medium,Supplier Y
2025-02-28,Hospital B,Paracetamol,72,5,32,45,5,High,Supplier X
2025-02-28,Hospital B,Amoxicillin,123,17,95,45,5,High,Supplier Y
2025-02-28,Hospital B,Rice,86,22,28,80,4,Medium,Supplier Y
2025-02-28,Hospital B,Flour,197,2,100,99,5,Medium,Supplier Y
2025-02-28,Warehouse C,Paracetamol,142,47,55,134,5,High,Supplier X
2025-02-28,Warehouse C,Amoxicillin,194,22,46,170,2,High,Supplier Y
2025-02-28,Warehouse C,Rice,130,28,0,158,4,Medium,Supplier X
2025-02-28,Warehouse C,Flour,96,44,97,43,3,Medium,Supplier X
2025-03-01,Hospital A,Paracetamol,84,44,6,122,2,High,Supplier Y
2025-03-01,Hospital A,Amoxicillin,81,12,88,5,3,High,Supplier Y
2025-03-01,Hospital A,Rice,114,4,74,44,6,Medium,Supplier Y
2025-03-01,Hospital A,Flour,102,35,9,128,6,Medium,Supplier Y
2025-03-01,Hospital B,Paracetamol,120,36,131,25,6,High,Supplier X
