date,location,item,closing_stock,Inventory_Status,Recommendation,Alert,supplier
2025-01-26,Warehouse C,Rice,49,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-26,Warehouse C,Flour,30,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-27,Hospital A,Paracetamol,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-27,Hospital A,Amoxicillin,56,Warning,Reorder Soon,OK,Supplier Y
2025-01-27,Hospital A,Rice,96,Warning,Reorder Soon,OK,Supplier Y
2025-01-27,Hospital A,Flour,151,Healthy,No Action Required,OK,Supplier Y
2025-01-27,Hospital B,Paracetamol,100,Healthy,No Action Required,OK,Supplier Y
2025-01-27,Hospital B,Amoxicillin,115,Healthy,No Action Required,OK,Supplier Y
2025-01-27,Hospital B,Rice,109,Healthy,No Action Required,OK,Supplier X
2025-01-27,Hospital B,Flour,54,Warning,Reorder Soon,OK,Supplier X
2025-01-27,Warehouse C,Paracetamol,91,Warning,Reorder Soon,OK,Supplier Y
2025-01-27,Warehouse C,Amoxicillin,24,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-27,Warehouse C,Rice,46,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-27,Warehouse C,Flour,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-28,Hospital A,Paracetamol,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-28,Hospital A,Amoxicillin,50,Warning,Reorder Soon,OK,Supplier X
2025-01-28,Hospital A,Rice,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-28,Hospital A,Flour,85,Warning,Reorder Soon,OK,Supplier X
2025-01-28,Hospital B,Paracetamol,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-28,Hospital B,Amoxicillin,119,Healthy,No Action Required,OK,Supplier Y
2025-01-28,Hospital B,Rice,90,Warning,Reorder Soon,OK,Supplier X
2025-01-28,Hospital B,Flour,1,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-28,Warehouse C,Paracetamol,90,Warning,Reorder Soon,OK,Supplier Y
2025-01-28,Warehouse C,Amoxicillin,90,Warning,Reorder Soon,OK,Supplier X
2025-01-28,Warehouse C,Rice,91,Warning,Reorder Soon,OK,Supplier Y
2025-01-28,Warehouse C,Flour,13,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-29,Hospital A,Paracetamol,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-29,Hospital A,Amoxicillin,168,Healthy,No Action Required,OK,Supplier X
2025-01-29,Hospital A,Rice,30,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-29,Hospital A,Flour,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-29,Hospital B,Paracetamol,65,Warning,Reorder Soon,OK,Supplier X
2025-01-29,Hospital B,Amoxicillin,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-29,Hospital B,Rice,5,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-29,Hospital B,Flour,131,Healthy,No Action Required,OK,Supplier Y
2025-01-29,Warehouse C,Paracetamol,145,Healthy,No Action Required,OK,Supplier X
2025-01-29,Warehouse C,Amoxicillin,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-29,Warehouse C,Rice,110,Healthy,No Action Required,OK,Supplier X
2025-01-29,Warehouse C,Flour,174,Healthy,No Action Required,OK,Supplier X
2025-01-30,Hospital A,Paracetamol,44,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-30,Hospital A,Amoxicillin,108,Healthy,No Action Required,OK,Supplier Y
2025-01-30,Hospital A,Rice,183,Healthy,No Action Required,OK,Supplier X
2025-01-30,Hospital A,Flour,45,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-30,Hospital B,Paracetamol,67,Warning,Reorder Soon,OK,Supplier X
2025-01-30,Hospital B,Amoxicillin,162,Healthy,No Action Required,OK,Supplier X
2025-01-30,Hospital B,Rice,44,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-30,Hospital B,Flour,77,Warning,Reorder Soon,OK,Supplier Y
2025-01-30,Warehouse C,Paracetamol,69,Warning,Reorder Soon,OK,Supplier X
2025-01-30,Warehouse C,Amoxicillin,31,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-01-30,Warehouse C,Rice,86,Warning,Reorder Soon,OK,Supplier Y
2025-01-30,Warehouse C,Flour,95,Warning,Reorder Soon,OK,Supplier Y
2025-01-31,Hospital A,Paracetamol,39,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-31,Hospital A,Amoxicillin,3,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-01-31,Hospital A,Rice,78,Warning,Reorder Soon,OK,Supplier Y
2025-01-31,Hospital A,Flour,124,Healthy,No Action Required,OK,Supplier Y
2025-01-31,Hospital B,Paracetamol,188,Healthy,No Action Required,OK,Supplier X
2025-01-31,Hospital B,Amoxicillin,79,Warning,Reorder Soon,OK,Supplier X
2025-01-31,Hospital B,Rice,83,Warning,Reorder Soon,OK,Supplier X
2025-01-31,Hospital B,Flour,112,Healthy,No Action Required,OK,Supplier X
2025-01-31,Warehouse C,Paracetamol,184,Healthy,No Action Required,OK,Supplier X
2025-01-31,Warehouse C,Amoxicillin,119,Healthy,No Action Required,OK,Supplier X
2025-01-31,Warehouse C,Rice,156,Healthy,No Action Required,OK,Supplier X
2025-01-31,Warehouse C,Flour,104,Healthy,No Action Required,OK,Supplier Y
2025-02-01,Hospital A,Paracetamol,67,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Hospital A,Amoxicillin,56,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Hospital A,Rice,80,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Hospital A,Flour,190,Healthy,No Action Required,OK,Supplier Y
2025-02-01,Hospital B,Paracetamol,58,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Hospital B,Amoxicillin,86,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Hospital B,Rice,117,Healthy,No Action Required,OK,Supplier X
2025-02-01,Hospital B,Flour,51,Warning,Reorder Soon,OK,Supplier X
2025-02-01,Warehouse C,Paracetamol,129,Healthy,No Action Required,OK,Supplier Y
2025-02-01,Warehouse C,Amoxicillin,105,Healthy,No Action Required,OK,Supplier Y
2025-02-01,Warehouse C,Rice,97,Warning,Reorder Soon,OK,Supplier Y
2025-02-01,Warehouse C,Flour,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-02,Hospital A,Paracetamol,80,Warning,Reorder Soon,OK,Supplier X
2025-02-02,Hospital A,Amoxicillin,15,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-02,Hospital A,Rice,98,Warning,Reorder Soon,OK,Supplier X
2025-02-02,Hospital A,Flour,51,Warning,Reorder Soon,OK,Supplier X
2025-02-02,Hospital B,Paracetamol,37,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-02,Hospital B,Amoxicillin,103,Healthy,No Action Required,OK,Supplier Y
2025-02-02,Hospital B,Rice,65,Warning,Reorder Soon,OK,Supplier X
2025-02-02,Hospital B,Flour,143,Healthy,No Action Required,OK,Supplier Y
2025-02-02,Warehouse C,Paracetamol,132,Healthy,No Action Required,OK,Supplier Y
2025-02-02,Warehouse C,Amoxicillin,169,Healthy,No Action Required,OK,Supplier Y
2025-02-02,Warehouse C,Rice,59,Warning,Reorder Soon,OK,Supplier X
2025-02-02,Warehouse C,Flour,47,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Hospital A,Paracetamol,21,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-03,Hospital A,Amoxicillin,98,Warning,Reorder Soon,OK,Supplier Y
2025-02-03,Hospital A,Rice,24,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Hospital A,Flour,139,Healthy,No Action Required,OK,Supplier Y
2025-02-03,Hospital B,Paracetamol,106,Healthy,No Action Required,OK,Supplier X
2025-02-03,Hospital B,Amoxicillin,163,Healthy,No Action Required,OK,Supplier Y
2025-02-03,Hospital B,Rice,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Hospital B,Flour,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Warehouse C,Paracetamol,63,Warning,Reorder Soon,OK,Supplier Y
2025-02-03,Warehouse C,Amoxicillin,16,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Warehouse C,Rice,45,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-03,Warehouse C,Flour,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-04,Hospital A,Paracetamol,82,Warning,Reorder Soon,OK,Supplier Y
2025-02-04,Hospital A,Amoxicillin,19,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-04,Hospital A,Rice,163,Healthy,No Action Required,OK,Supplier X
2025-02-04,Hospital A,Flour,205,Healthy,No Action Required,OK,Supplier Y
2025-02-04,Hospital B,Paracetamol,62,Warning,Reorder Soon,OK,Supplier X
2025-02-04,Hospital B,Amoxicillin,89,Warning,Reorder Soon,OK,Supplier Y
2025-02-04,Hospital B,Rice,78,Warning,Reorder Soon,OK,Supplier Y
2025-02-04,Hospital B,Flour,194,Healthy,No Action Required,OK,Supplier Y
2025-02-04,Warehouse C,Paracetamol,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-04,Warehouse C,Amoxicillin,136,Healthy,No Action Required,OK,Supplier X
2025-02-04,Warehouse C,Rice,3,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-04,Warehouse C,Flour,144,Healthy,No Action Required,OK,Supplier Y
2025-02-05,Hospital A,Paracetamol,50,Warning,Reorder Soon,OK,Supplier Y
2025-02-05,Hospital A,Amoxicillin,177,Healthy,No Action Required,OK,Supplier X
2025-02-05,Hospital A,Rice,37,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-05,Hospital A,Flour,92,Warning,Reorder Soon,OK,Supplier Y
2025-02-05,Hospital B,Paracetamol,51,Warning,Reorder Soon,OK,Supplier Y
2025-02-05,Hospital B,Amoxicillin,71,Warning,Reorder Soon,OK,Supplier X
2025-02-05,Hospital B,Rice,20,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-05,Hospital B,Flour,78,Warning,Reorder Soon,OK,Supplier X
2025-02-05,Warehouse C,Paracetamol,169,Healthy,No Action Required,OK,Supplier X
2025-02-05,Warehouse C,Amoxicillin,88,Warning,Reorder Soon,OK,Supplier X
2025-02-05,Warehouse C,Rice,76,Warning,Reorder Soon,OK,Supplier Y
2025-02-05,Warehouse C,Flour,76,Warning,Reorder Soon,OK,Supplier Y
2025-02-06,Hospital A,Paracetamol,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-06,Hospital A,Amoxicillin,19,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-06,Hospital A,Rice,60,Warning,Reorder Soon,OK,Supplier Y
2025-02-06,Hospital A,Flour,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-06,Hospital B,Paracetamol,31,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-06,Hospital B,Amoxicillin,130,Healthy,No Action Required,OK,Supplier Y
2025-02-06,Hospital B,Rice,77,Warning,Reorder Soon,OK,Supplier X
2025-02-06,Hospital B,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-06,Warehouse C,Paracetamol,31,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-06,Warehouse C,Amoxicillin,13,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-06,Warehouse C,Rice,33,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-06,Warehouse C,Flour,39,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Hospital A,Paracetamol,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Hospital A,Amoxicillin,134,Healthy,No Action Required,OK,Supplier Y
2025-02-07,Hospital A,Rice,38,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Hospital A,Flour,24,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Hospital B,Paracetamol,89,Warning,Reorder Soon,OK,Supplier Y
2025-02-07,Hospital B,Amoxicillin,58,Warning,Reorder Soon,OK,Supplier Y
2025-02-07,Hospital B,Rice,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-07,Hospital B,Flour,97,Warning,Reorder Soon,OK,Supplier X
2025-02-07,Warehouse C,Paracetamol,8,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Warehouse C,Amoxicillin,67,Warning,Reorder Soon,OK,Supplier Y
2025-02-07,Warehouse C,Rice,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-07,Warehouse C,Flour,104,Healthy,No Action Required,OK,Supplier Y
2025-02-08,Hospital A,Paracetamol,59,Warning,Reorder Soon,OK,Supplier X
2025-02-08,Hospital A,Amoxicillin,96,Warning,Reorder Soon,OK,Supplier Y
2025-02-08,Hospital A,Rice,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-08,Hospital A,Flour,116,Healthy,No Action Required,OK,Supplier X
2025-02-08,Hospital B,Paracetamol,96,Warning,Reorder Soon,OK,Supplier Y
2025-02-08,Hospital B,Amoxicillin,61,Warning,Reorder Soon,OK,Supplier Y
2025-02-08,Hospital B,Rice,153,Healthy,No Action Required,OK,Supplier X
2025-02-08,Hospital B,Flour,160,Healthy,No Action Required,OK,Supplier X
2025-02-08,Warehouse C,Paracetamol,106,Healthy,No Action Required,OK,Supplier X
2025-02-08,Warehouse C,Amoxicillin,191,Healthy,No Action Required,OK,Supplier X
2025-02-08,Warehouse C,Rice,19,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-08,Warehouse C,Flour,28,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-09,Hospital A,Paracetamol,136,Healthy,No Action Required,OK,Supplier X
2025-02-09,Hospital A,Amoxicillin,139,Healthy,No Action Required,OK,Supplier X
2025-02-09,Hospital A,Rice,144,Healthy,No Action Required,OK,Supplier Y
2025-02-09,Hospital A,Flour,87,Warning,Reorder Soon,OK,Supplier X
2025-02-09,Hospital B,Paracetamol,22,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-09,Hospital B,Amoxicillin,30,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-09,Hospital B,Rice,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-09,Hospital B,Flour,45,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-09,Warehouse C,Paracetamol,78,Warning,Reorder Soon,OK,Supplier Y
2025-02-09,Warehouse C,Amoxicillin,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-09,Warehouse C,Rice,124,Healthy,No Action Required,OK,Supplier X
2025-02-09,Warehouse C,Flour,105,Healthy,No Action Required,OK,Supplier X
2025-02-10,Hospital A,Paracetamol,24,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-10,Hospital A,Amoxicillin,63,Warning,Reorder Soon,OK,Supplier X
2025-02-10,Hospital A,Rice,117,Healthy,No Action Required,OK,Supplier Y
2025-02-10,Hospital A,Flour,37,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-10,Hospital B,Paracetamol,58,Warning,Reorder Soon,OK,Supplier Y
2025-02-10,Hospital B,Amoxicillin,88,Warning,Reorder Soon,OK,Supplier Y
2025-02-10,Hospital B,Rice,24,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-10,Hospital B,Flour,196,Healthy,No Action Required,OK,Supplier X
2025-02-10,Warehouse C,Paracetamol,6,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-10,Warehouse C,Amoxicillin,184,Healthy,No Action Required,OK,Supplier Y
2025-02-10,Warehouse C,Rice,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-10,Warehouse C,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-11,Hospital A,Paracetamol,119,Healthy,No Action Required,OK,Supplier X
2025-02-11,Hospital A,Amoxicillin,5,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-11,Hospital A,Rice,71,Warning,Reorder Soon,OK,Supplier X
2025-02-11,Hospital A,Flour,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-11,Hospital B,Paracetamol,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-11,Hospital B,Amoxicillin,100,Healthy,No Action Required,OK,Supplier Y
2025-02-11,Hospital B,Rice,106,Healthy,No Action Required,OK,Supplier Y
2025-02-11,Hospital B,Flour,96,Warning,Reorder Soon,OK,Supplier X
2025-02-11,Warehouse C,Paracetamol,15,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-11,Warehouse C,Amoxicillin,114,Healthy,No Action Required,OK,Supplier Y
2025-02-11,Warehouse C,Rice,33,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-11,Warehouse C,Flour,70,Warning,Reorder Soon,OK,Supplier Y
2025-02-12,Hospital A,Paracetamol,83,Warning,Reorder Soon,OK,Supplier X
2025-02-12,Hospital A,Amoxicillin,133,Healthy,No Action Required,OK,Supplier X
2025-02-12,Hospital A,Rice,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-12,Hospital A,Flour,69,Warning,Reorder Soon,OK,Supplier Y
2025-02-12,Hospital B,Paracetamol,58,Warning,Reorder Soon,OK,Supplier X
2025-02-12,Hospital B,Amoxicillin,56,Warning,Reorder Soon,OK,Supplier Y
2025-02-12,Hospital B,Rice,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-12,Hospital B,Flour,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-12,Warehouse C,Paracetamol,102,Healthy,No Action Required,OK,Supplier X
2025-02-12,Warehouse C,Amoxicillin,128,Healthy,No Action Required,OK,Supplier Y
2025-02-12,Warehouse C,Rice,58,Warning,Reorder Soon,OK,Supplier X
2025-02-12,Warehouse C,Flour,53,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Hospital A,Paracetamol,92,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Hospital A,Amoxicillin,54,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Hospital A,Rice,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-13,Hospital A,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-13,Hospital B,Paracetamol,116,Healthy,No Action Required,OK,Supplier Y
2025-02-13,Hospital B,Amoxicillin,71,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Hospital B,Rice,77,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Hospital B,Flour,115,Healthy,No Action Required,OK,Supplier X
2025-02-13,Warehouse C,Paracetamol,31,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-13,Warehouse C,Amoxicillin,96,Warning,Reorder Soon,OK,Supplier Y
2025-02-13,Warehouse C,Rice,99,Warning,Reorder Soon,OK,Supplier X
2025-02-13,Warehouse C,Flour,59,Warning,Reorder Soon,OK,Supplier X
2025-02-14,Hospital A,Paracetamol,105,Healthy,No Action Required,OK,Supplier X
2025-02-14,Hospital A,Amoxicillin,146,Healthy,No Action Required,OK,Supplier Y
2025-02-14,Hospital A,Rice,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-14,Hospital A,Flour,62,Warning,Reorder Soon,OK,Supplier X
2025-02-14,Hospital B,Paracetamol,21,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-14,Hospital B,Amoxicillin,29,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-14,Hospital B,Rice,11,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-14,Hospital B,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-14,Warehouse C,Paracetamol,156,Healthy,No Action Required,OK,Supplier Y
2025-02-14,Warehouse C,Amoxicillin,99,Warning,Reorder Soon,OK,Supplier X
2025-02-14,Warehouse C,Rice,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-14,Warehouse C,Flour,210,Healthy,No Action Required,OK,Supplier X
2025-02-15,Hospital A,Paracetamol,13,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-15,Hospital A,Amoxicillin,143,Healthy,No Action Required,OK,Supplier X
2025-02-15,Hospital A,Rice,54,Warning,Reorder Soon,OK,Supplier X
2025-02-15,Hospital A,Flour,3,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-15,Hospital B,Paracetamol,95,Warning,Reorder Soon,OK,Supplier X
2025-02-15,Hospital B,Amoxicillin,26,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-15,Hospital B,Rice,68,Warning,Reorder Soon,OK,Supplier Y
2025-02-15,Hospital B,Flour,73,Warning,Reorder Soon,OK,Supplier Y
2025-02-15,Warehouse C,Paracetamol,60,Warning,Reorder Soon,OK,Supplier X
2025-02-15,Warehouse C,Amoxicillin,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-15,Warehouse C,Rice,116,Healthy,No Action Required,OK,Supplier Y
2025-02-15,Warehouse C,Flour,174,Healthy,No Action Required,OK,Supplier Y
2025-02-16,Hospital A,Paracetamol,109,Healthy,No Action Required,OK,Supplier X
2025-02-16,Hospital A,Amoxicillin,187,Healthy,No Action Required,OK,Supplier Y
2025-02-16,Hospital A,Rice,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Hospital A,Flour,81,Warning,Reorder Soon,OK,Supplier Y
2025-02-16,Hospital B,Paracetamol,5,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Hospital B,Amoxicillin,48,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Hospital B,Rice,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Hospital B,Flour,1,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Warehouse C,Paracetamol,64,Warning,Reorder Soon,OK,Supplier Y
2025-02-16,Warehouse C,Amoxicillin,20,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-02-16,Warehouse C,Rice,122,Healthy,No Action Required,OK,Supplier X
2025-02-16,Warehouse C,Flour,105,Healthy,No Action Required,OK,Supplier X
2025-02-17,Hospital A,Paracetamol,137,Healthy,No Action Required,OK,Supplier Y
2025-02-17,Hospital A,Amoxicillin,107,Healthy,No Action Required,OK,Supplier Y
2025-02-17,Hospital A,Rice,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-02-17,Hospital A,Flour,90,Warning,Reorder Soon,OK,Supplier Y
2025-02-17,Hospital B,Paracetamol,110,Healthy,No Action Required,OK,Supplier Y
2025-02-17,Hospital B,Amoxicillin,67,Warning,Reorder Soon,OK,Supplier Y
